ФИО,Пол,Роль в мероприятии,Список компетенций,Должность,Категория,Начало трудового стажа,Место работы,Профессия,Дата рождения,Начало трудовой деятельности в РОСАТОМ,Образование,Место образования,Год оканчания,Специальность,individual_result,Скор/стаж,Перспективность,Возраст,Количество сложных задач,Количество средних задач
ФИО_515,1,Участник мероприятия,Инженерное мышление. Каракури; ,инженер 1 категории,Специалист (рабочие специальности),2016-10-03,"""АО """"АТОМЭНЕРГОПРОЕКТ""""""",нет в предлагаемом списке,1974-06-13,2021-05-14,,,,,0.0,0.10540049488670461,0,30.646429760740048,1.5816502868867024,2.391252917911221
ФИО_251,0,Участник мероприятия,Работы на токарных универсальных станках; ,Электромонтер по ремонту и обслуживанию электрооборудования,,2022,"Акционерное общество ""Ведущий проектно-изыскательский и научно-исследовательский институт промышленной технологии""",нет в предлагаемом списке,1995-09-29,,,,,,49.99318654332901,0.11068646096317548,0,20.023760418757824,,
ФИО_121,0,Участник мероприятия,Строительный контроль; ,Специалист по охране труда 2 категории,,,Филиал АО ''Концерн Росэнергоатом'' ''Калининская атомная станция'',,,,,,,,5.532456618621698,0.21627103777915316,0,36.54780173904049,,
ФИО_484,1,Участник мероприятия,Информационная безопасность; ,Электромонтер по ремонту и обслуживанию электрооборудования,,2019-07-01,Филиал АО ''Концерн Росэнергоатом'' ''Кольская атомная станция'',,02.02.1975,2007-02-01,,МКАГ,,,58.0248683182762,,0,,,
ФИО_61,0,Участник мероприятия,Управление жизненным циклом; ,Инженер-программист,,авг.16,РФЯЦ ВНИИЭФ,,1991-10-14,2014-05-12,Высшее,ФГАОУ ВПО УрФУ,,Проектирование технологических машин и комплексов,30.51991728050875,,0,,,
ФИО_507,0,Участник мероприятия,Охрана труда; ,Фрезеровщик 5го разряда,,,,,,,,,,,10.034439180537284,,0,,,
ФИО_64,1,Участник мероприятия,Квантовые технологии; ,Электромонтер по ремонту и обслуживанию электрооборудования,,01.2014,"""ФГУП """"ПО """"Маяк""""""",,1999-11-22,2019-05-22,,,,,27.133340549821163,,0,,,
ФИО_360,0,Участник мероприятия,Управление жизненным циклом; ,Сварщик,,2019-12-17,"""Филиал АО """"Концерн Росэнергоатом"""" """"Ростовская атомная станция""""""",,1991-05-08,2008-08-16,,,2021,,13.66863838871834,,0,,,
ФИО_225,0,Участник мероприятия,Работы на токарных универсальных станках; ,Главный специалист,,,Атомстройэкспорт,,,,,,,,21.11777579313419,0.048879365672067535,0,30.84788843380118,,
ФИО_547,0,Участник мероприятия,Сетевое и системное администрирование; ,Эксперт,,2007-10-08,Акционерное общество опытное конструкторское бюро машиностроения им. И. И. Африкантова,,1993-01-16,,,,,,12.93492390066336,0.04212487431580669,0,39.907336771910764,,
ФИО_443,0,Участник мероприятия,Инженерное проектирование; ,Ведущий инженер проектировщик,Инженер,1994-07-31,"""АО """"АТОМЭНЕРГОПРОЕКТ""""""",,1986-10-18,,,,,,0.0,0.0,0,48.405881476880054,,
ФИО_346,0,Участник мероприятия,Управление жизненным циклом; ,Фрезеровщик,,08.2019,"Отдел разработки вспомогательного оборудования ГЦ, ООО ""НПО ""Центротех""",,23.05.1986,,,,,,0.0,0.0,0,31.762028021434762,,
ФИО_585,0,Участник мероприятия,Электроника; ,Начальник смены участка,Инженер,06.2018,ООО «Препрег-Дубна»,нет в предлагаемом списке,2002-04-25,,,,,,32.576500476145796,0.0,0,38.762347240183765,,
ФИО_687,0,Участник мероприятия,Инженерное мышление. Каракури; ,инженер 2 категории,,-,"""АО """"Ангарский электролизный химический комбинат""""""",,1993-07-29,2021-12-24,,,,,1.616586863266118,0.0,0,37.572289167325906,1.2588474025990284,1.8848276644783784
ФИО_162,0,Участник мероприятия,Программные решения для бизнеса; ,Фрезеровщик,,авг.13,"""АО """"Чепецкий механический завод""""""",,,,,,,,40.301355381157975,,0,,,
ФИО_549,0,Участник мероприятия,Мехатроника; ,Инженер-электроник 1 категории,,мар.17,Завод 156,,1976-03-26,2013-06-13,,,2018,,21.801861614123084,,0,,,
